,Date,Location,MinTemp,MaxTemp,Rainfall
18254,2012-11-10,Brisbane,20.4,22.4,8.0
18255,2012-11-11,Brisbane,16.9,25.8,22.0
18256,2012-11-12,Brisbane,15.3,25.8,0.0
18257,2012-11-13,Brisbane,14.1,26.8,0.0
18258,2012-11-14,Brisbane,14.8,27.9,0.0
18259,2012-11-15,Brisbane,17.8,28.5,0.0
18260,2012-11-16,Brisbane,17.9,31.1,0.0
18261,2012-11-17,Brisbane,22.4,27.2,0.0
18262,2012-11-18,Brisbane,17.5,26.1,64.0
18263,2012-11-19,Brisbane,17.6,34.4,16.6
18264,2012-11-20,Brisbane,18.2,28.1,0.0
18265,2012-11-21,Brisbane,17.7,28.1,0.0
18266,2012-11-22,Brisbane,18.1,28.9,0.0
18267,2012-11-23,Brisbane,22.4,28.1,0.0
18268,2012-11-24,Brisbane,19.1,27.7,0.0
18269,2012-11-25,Brisbane,19.8,28.1,0.0
18270,2012-11-26,Brisbane,21.2,28.8,0.0
18271,2012-11-27,Brisbane,19.0,29.4,0.0
18272,2012-11-28,Brisbane,20.7,30.3,0.0
18273,2012-11-29,Brisbane,20.5,29.9,5.0
18274,2012-11-30,Brisbane,20.0,30.6,0.0
18275,2013-01-01,Brisbane,20.1,30.1,0.0
18276,2013-01-02,Brisbane,21.4,34.8,0.0
18277,2013-01-03,Brisbane,23.5,30.7,0.0
18278,2013-01-04,Brisbane,21.6,29.8,0.0
18279,2013-01-05,Brisbane,21.7,28.5,0.0
18280,2013-01-06,Brisbane,21.1,29.2,2.0
18281,2013-01-07,Brisbane,19.8,30.5,0.2
18282,2013-01-08,Brisbane,20.4,30.3,0.0
18283,2013-01-09,Brisbane,21.6,33.3,0.0
18284,2013-01-10,Brisbane,23.5,31.7,0.0
18285,2013-01-11,Brisbane,25.8,33.4,0.0
18286,2013-01-12,Brisbane,26.1,34.2,0.0
18287,2013-01-13,Brisbane,24.6,33.9,0.0
18288,2013-01-14,Brisbane,24.2,32.1,0.0
18289,2013-01-15,Brisbane,21.9,29.4,0.0
18290,2013-01-16,Brisbane,19.9,29.9,0.0
18291,2013-01-17,Brisbane,19.9,30.0,0.0
18292,2013-01-18,Brisbane,21.4,32.6,0.0
18293,2013-01-19,Brisbane,23.1,35.4,0.0
18294,2013-01-20,Brisbane,23.5,32.2,1.2
18295,2013-01-21,Brisbane,22.1,29.7,1.2
18296,2013-01-22,Brisbane,21.3,29.5,3.4
18297,2013-01-23,Brisbane,21.1,31.3,0.4
18298,2013-01-24,Brisbane,23.0,26.7,0.0
18299,2013-01-25,Brisbane,22.6,27.4,21.6
18300,2013-01-26,Brisbane,23.1,26.1,39.2
18301,2013-01-27,Brisbane,23.2,25.3,54.6
18302,2013-01-28,Brisbane,23.1,28.8,145.0
18303,2013-01-29,Brisbane,22.4,34.1,2.2
18304,2013-01-30,Brisbane,,,0.0
18305,2013-01-31,Brisbane,,28.3,
18306,2013-03-01,Brisbane,22.6,26.7,0.0
18307,2013-03-02,Brisbane,20.6,23.9,14.8
18308,2013-03-03,Brisbane,20.3,26.3,91.6
18309,2013-03-04,Brisbane,20.5,28.1,11.8
18310,2013-03-05,Brisbane,20.7,27.5,4.6
18311,2013-03-06,Brisbane,20.0,27.3,2.2
18312,2013-03-07,Brisbane,19.1,,7.2
18313,2013-03-08,Brisbane,19.4,28.1,1.8
18314,2013-03-09,Brisbane,19.8,26.7,5.0
18315,2013-03-10,Brisbane,19.2,28.3,3.2
18316,2013-03-11,Brisbane,19.7,28.0,0.8
18317,2013-03-12,Brisbane,18.9,27.6,0.2
18318,2013-03-13,Brisbane,19.3,28.5,1.4
18319,2013-03-14,Brisbane,17.9,29.9,0.0
18320,2013-03-15,Brisbane,18.3,30.8,0.0
18321,2013-03-16,Brisbane,20.1,31.2,0.0
18322,2013-03-17,Brisbane,20.3,32.4,0.0
18323,2013-03-18,Brisbane,20.3,27.1,0.0
18324,2013-03-19,Brisbane,17.5,26.8,0.0
18325,2013-03-20,Brisbane,20.3,27.2,0.0
18326,2013-03-21,Brisbane,19.2,26.9,5.0
18327,2013-03-22,Brisbane,20.8,28.1,0.4
18328,2013-03-23,Brisbane,21.4,31.2,0.0
18329,2013-03-24,Brisbane,23.6,31.1,0.0
18330,2013-03-25,Brisbane,19.5,30.8,21.2
18331,2013-03-26,Brisbane,19.7,29.1,0.0
18332,2013-03-27,Brisbane,20.7,28.2,0.4
18333,2013-03-28,Brisbane,19.4,28.2,0.6
18334,2013-03-29,Brisbane,18.7,30.2,0.2
18335,2013-03-30,Brisbane,21.1,26.7,0.0
18336,2013-03-31,Brisbane,18.0,28.3,0.0
18337,2013-04-01,Brisbane,18.3,26.4,24.2
18338,2013-04-02,Brisbane,18.2,28.4,0.0
18339,2013-04-03,Brisbane,19.0,28.0,0.0
18340,2013-04-04,Brisbane,17.6,26.8,2.4
18341,2013-04-05,Brisbane,17.8,26.1,6.0
18342,2013-04-06,Brisbane,16.9,24.6,2.0
18343,2013-04-07,Brisbane,17.7,24.9,0.2
18344,2013-04-08,Brisbane,16.9,25.0,1.4
18345,2013-04-09,Brisbane,16.7,25.9,0.4
18346,2013-04-10,Brisbane,17.3,23.9,0.4
18347,2013-04-11,Brisbane,17.1,25.8,0.4
18348,2013-04-12,Brisbane,18.2,23.7,0.2
18349,2013-04-13,Brisbane,18.4,22.5,36.6
18350,2013-04-14,Brisbane,17.1,28.3,17.4
18351,2013-04-15,Brisbane,17.6,27.5,0.0
18352,2013-04-16,Brisbane,17.3,29.2,0.0
18353,2013-04-17,Brisbane,16.3,26.9,6.0
18354,2013-04-18,Brisbane,18.4,29.9,7.0
18355,2013-04-19,Brisbane,13.8,28.2,0.0
18356,2013-04-20,Brisbane,14.0,25.5,0.0
18357,2013-04-21,Brisbane,12.0,26.2,0.0
18358,2013-04-22,Brisbane,15.0,27.4,0.0
18359,2013-04-23,Brisbane,16.4,30.2,0.0
18360,2013-04-24,Brisbane,17.1,26.6,0.0
18361,2013-04-25,Brisbane,16.0,28.6,0.0
18362,2013-04-26,Brisbane,15.4,26.8,0.0
18363,2013-04-27,Brisbane,16.0,26.1,0.0
18364,2013-04-28,Brisbane,14.1,27.6,0.0
18365,2013-04-29,Brisbane,15.8,27.2,0.0
18366,2013-04-30,Brisbane,16.6,27.0,0.0
18367,2013-05-01,Brisbane,15.9,27.3,0.0
18368,2013-05-02,Brisbane,15.9,27.3,0.0
18369,2013-05-03,Brisbane,16.8,24.8,0.0
18370,2013-05-04,Brisbane,12.9,28.6,0.0
18371,2013-05-05,Brisbane,14.8,24.0,0.0
18372,2013-05-06,Brisbane,14.8,23.9,0.0
18373,2013-05-07,Brisbane,14.9,23.9,0.0
18374,2013-05-08,Brisbane,15.0,24.0,0.0
18375,2013-05-09,Brisbane,14.3,24.4,0.0
18376,2013-05-10,Brisbane,15.8,23.5,1.2
18377,2013-05-11,Brisbane,13.9,22.6,0.8
18378,2013-05-12,Brisbane,14.8,23.8,4.6
18379,2013-05-13,Brisbane,16.4,23.3,4.2
18380,2013-05-14,Brisbane,17.6,23.9,1.8
18381,2013-05-15,Brisbane,15.4,23.2,1.2
18382,2013-05-16,Brisbane,15.4,18.6,0.0
18383,2013-05-17,Brisbane,9.9,23.4,0.0
18384,2013-05-18,Brisbane,8.6,22.8,0.0
18385,2013-05-19,Brisbane,8.6,21.6,0.0
18386,2013-05-20,Brisbane,8.3,22.3,0.0
18387,2013-05-21,Brisbane,9.2,21.8,0.0
18388,2013-05-22,Brisbane,11.2,18.0,0.0
18389,2013-05-23,Brisbane,11.6,22.1,5.0
18390,2013-05-24,Brisbane,10.4,20.8,0.0
18391,2013-05-25,Brisbane,14.2,24.4,1.0
18392,2013-05-26,Brisbane,12.0,23.8,0.0
18393,2013-05-27,Brisbane,11.7,24.5,0.0
18394,2013-05-28,Brisbane,14.9,22.2,1.6
18395,2013-05-29,Brisbane,13.7,23.2,4.4
18396,2013-05-30,Brisbane,14.1,21.4,0.8
18397,2013-05-31,Brisbane,14.3,23.1,17.4
18398,2013-06-01,Brisbane,13.4,22.2,2.6
18399,2013-06-02,Brisbane,15.1,24.7,0.0
18400,2013-06-03,Brisbane,12.9,22.7,1.4
18401,2013-06-04,Brisbane,9.9,23.6,0.0
18402,2013-06-05,Brisbane,11.7,20.9,0.0
18403,2013-06-06,Brisbane,14.5,22.4,0.0
18404,2013-06-07,Brisbane,14.8,24.5,0.0
18405,2013-06-08,Brisbane,13.4,23.0,0.0
18406,2013-06-09,Brisbane,15.8,22.1,6.0
18407,2013-06-10,Brisbane,15.1,18.7,3.0
18408,2013-06-11,Brisbane,15.8,23.1,29.2
18409,2013-06-12,Brisbane,16.3,22.0,0.2
18410,2013-06-13,Brisbane,15.9,22.8,2.4
18411,2013-06-14,Brisbane,14.8,20.9,0.0
18412,2013-06-15,Brisbane,11.4,20.1,0.0
18413,2013-06-16,Brisbane,10.8,21.7,0.0
18414,2013-06-17,Brisbane,8.9,20.3,0.0
18415,2013-06-18,Brisbane,6.7,20.2,0.0
18416,2013-06-19,Brisbane,8.6,20.1,0.0
18417,2013-06-20,Brisbane,12.3,19.3,0.0
18418,2013-06-21,Brisbane,12.3,13.6,2.6
18419,2013-06-22,Brisbane,9.8,20.7,6.0
18420,2013-06-23,Brisbane,8.6,22.1,0.0
18421,2013-06-24,Brisbane,10.5,21.0,0.0
18422,2013-06-25,Brisbane,5.7,19.4,0.0
18423,2013-06-26,Brisbane,7.3,20.1,0.0
18424,2013-06-27,Brisbane,11.1,19.6,0.0
18425,2013-06-28,Brisbane,14.7,22.1,1.8
18426,2013-06-29,Brisbane,14.5,20.7,1.8
18427,2013-06-30,Brisbane,13.9,15.9,2.4
18428,2013-07-01,Brisbane,13.1,17.9,8.8
18429,2013-07-02,Brisbane,14.1,23.3,15.4
18430,2013-07-03,Brisbane,15.7,23.6,0.0
18431,2013-07-04,Brisbane,16.5,23.9,0.4
18432,2013-07-05,Brisbane,13.4,23.8,0.0
18433,2013-07-06,Brisbane,12.5,25.4,0.0
18434,2013-07-07,Brisbane,11.4,22.8,0.0
18435,2013-07-08,Brisbane,12.1,22.8,0.0
18436,2013-07-09,Brisbane,10.7,20.6,0.0
18437,2013-07-10,Brisbane,12.6,17.4,1.6
18438,2013-07-11,Brisbane,12.9,21.4,0.6
18439,2013-07-12,Brisbane,12.4,20.7,0.2
18440,2013-07-13,Brisbane,10.1,21.8,0.0
18441,2013-07-14,Brisbane,11.6,19.6,1.6
18442,2013-07-15,Brisbane,12.9,20.3,0.2
18443,2013-07-16,Brisbane,13.1,22.2,0.0
18444,2013-07-17,Brisbane,13.5,22.1,0.2
18445,2013-07-18,Brisbane,12.4,22.2,0.4
18446,2013-07-19,Brisbane,13.2,23.5,1.6
18447,2013-07-20,Brisbane,16.3,23.4,2.8
18448,2013-07-21,Brisbane,13.0,22.2,0.2
18449,2013-07-22,Brisbane,11.8,18.0,0.2
18450,2013-07-23,Brisbane,11.8,20.0,3.0
18451,2013-07-24,Brisbane,7.9,21.3,0.0
18452,2013-07-25,Brisbane,12.1,21.6,0.0
18453,2013-07-26,Brisbane,14.2,22.3,0.0
18454,2013-07-27,Brisbane,11.1,22.3,0.0
18455,2013-07-28,Brisbane,11.4,22.1,0.0
18456,2013-07-29,Brisbane,13.1,21.8,1.0
18457,2013-07-30,Brisbane,12.8,22.8,0.2
18458,2013-07-31,Brisbane,10.7,22.8,0.6
18459,2013-08-01,Brisbane,12.4,22.7,0.0
18460,2013-08-02,Brisbane,11.4,24.3,0.0
18461,2013-08-03,Brisbane,11.6,24.1,0.0
18462,2013-08-04,Brisbane,6.4,23.6,0.0
18463,2013-08-05,Brisbane,8.9,23.9,0.0
18464,2013-08-06,Brisbane,8.5,24.8,0.0
18465,2013-08-07,Brisbane,9.2,25.9,0.0
18466,2013-08-08,Brisbane,9.1,22.6,0.0
18467,2013-08-09,Brisbane,9.8,23.0,0.0
18468,2013-08-10,Brisbane,8.8,26.5,0.0
18469,2013-08-11,Brisbane,10.8,26.9,0.0
18470,2013-08-12,Brisbane,10.6,28.2,0.0
18471,2013-08-13,Brisbane,13.1,28.0,0.0
18472,2013-08-14,Brisbane,13.2,25.1,0.0
18473,2013-08-15,Brisbane,13.4,25.7,0.2
18474,2013-08-16,Brisbane,10.2,21.8,0.0
18475,2013-08-17,Brisbane,11.5,24.4,0.0
18476,2013-08-18,Brisbane,14.1,26.5,0.0
18477,2013-08-19,Brisbane,13.0,26.1,0.0
18478,2013-08-20,Brisbane,10.7,21.4,0.0
18479,2013-08-21,Brisbane,7.7,20.8,0.0
18480,2013-08-22,Brisbane,6.8,21.9,0.0
18481,2013-08-23,Brisbane,6.0,23.9,0.0
18482,2013-08-24,Brisbane,9.0,25.7,0.0
18483,2013-08-25,Brisbane,11.0,24.5,0.0
18484,2013-08-26,Brisbane,12.6,25.0,0.0
18485,2013-08-27,Brisbane,12.1,25.8,0.0
18486,2013-08-28,Brisbane,11.2,28.5,0.0
18487,2013-08-29,Brisbane,13.4,25.9,0.0
18488,2013-08-30,Brisbane,13.1,25.4,0.0
18489,2013-08-31,Brisbane,14.2,26.8,0.0
18490,2013-09-01,Brisbane,16.6,26.1,0.0
18491,2013-09-02,Brisbane,13.7,25.6,0.0
18492,2013-09-03,Brisbane,15.1,23.5,0.0
18493,2013-09-04,Brisbane,12.6,23.5,0.4
18494,2013-09-05,Brisbane,12.2,24.3,0.0
18495,2013-09-06,Brisbane,11.0,24.7,0.0
18496,2013-09-07,Brisbane,12.3,25.6,0.0
18497,2013-09-08,Brisbane,12.1,26.2,0.0
18498,2013-09-09,Brisbane,12.0,25.0,0.0
18499,2013-09-10,Brisbane,15.7,26.5,0.0
18500,2013-09-11,Brisbane,13.1,31.5,0.0
18501,2013-09-12,Brisbane,15.2,30.9,0.0
18502,2013-09-13,Brisbane,16.9,26.1,0.0
18503,2013-09-14,Brisbane,19.6,26.0,0.2
18504,2013-09-15,Brisbane,15.1,27.8,0.0
18505,2013-09-16,Brisbane,17.7,21.8,0.0
18506,2013-09-17,Brisbane,17.0,29.1,11.8
18507,2013-09-18,Brisbane,12.6,29.4,0.2
18508,2013-09-19,Brisbane,12.6,30.0,0.0
18509,2013-09-20,Brisbane,15.2,28.1,0.0
18510,2013-09-21,Brisbane,10.9,25.0,0.0
18511,2013-09-22,Brisbane,14.7,25.4,0.0
18512,2013-09-23,Brisbane,14.4,27.9,0.0
18513,2013-09-24,Brisbane,15.3,32.8,0.0
18514,2013-09-25,Brisbane,16.3,31.2,0.0
18515,2013-09-26,Brisbane,18.6,29.3,0.0
18516,2013-09-27,Brisbane,19.3,28.1,0.0
18517,2013-09-28,Brisbane,18.0,27.1,0.2
18518,2013-09-29,Brisbane,14.8,30.1,0.4
18519,2013-09-30,Brisbane,16.4,27.0,0.0
18520,2013-10-01,Brisbane,18.4,30.8,0.0
18521,2013-10-02,Brisbane,18.0,29.7,1.2
18522,2013-10-03,Brisbane,17.1,32.6,0.0
18523,2013-10-04,Brisbane,12.8,24.9,0.0
18524,2013-10-05,Brisbane,12.7,29.4,0.0
18525,2013-10-06,Brisbane,13.4,31.6,0.0
18526,2013-10-07,Brisbane,15.2,34.7,0.0
18527,2013-10-08,Brisbane,18.2,31.0,0.0
18528,2013-10-09,Brisbane,15.1,26.2,0.0
18529,2013-10-10,Brisbane,14.3,28.3,0.0
18530,2013-10-11,Brisbane,16.3,31.7,0.0
18531,2013-10-12,Brisbane,20.7,28.0,0.0
18532,2013-10-13,Brisbane,18.7,30.9,0.0
18533,2013-10-14,Brisbane,20.9,29.0,0.0
18534,2013-10-15,Brisbane,13.8,27.0,0.0
18535,2013-10-16,Brisbane,16.0,26.6,0.0
18536,2013-10-17,Brisbane,15.8,27.8,0.0
18537,2013-10-18,Brisbane,18.4,24.8,0.0
18538,2013-10-19,Brisbane,15.0,27.4,12.2
18539,2013-10-20,Brisbane,16.9,27.4,0.0
18540,2013-10-21,Brisbane,18.0,28.0,0.0
18541,2013-10-22,Brisbane,17.8,28.4,0.0
18542,2013-10-23,Brisbane,19.5,29.6,0.0
18543,2013-10-24,Brisbane,20.1,33.0,0.0
18544,2013-10-25,Brisbane,19.2,26.2,0.2
18545,2013-10-26,Brisbane,16.8,29.2,0.0
18546,2013-10-27,Brisbane,17.9,26.7,0.0
18547,2013-10-28,Brisbane,16.6,26.8,0.0
18548,2013-10-29,Brisbane,19.0,31.3,0.0
18549,2013-10-30,Brisbane,16.5,27.2,8.8
18550,2013-10-31,Brisbane,18.4,26.3,0.2
18551,2013-11-01,Brisbane,15.6,26.5,0.0
18552,2013-11-02,Brisbane,15.5,28.2,0.0
18553,2013-11-03,Brisbane,17.1,31.3,0.0
18554,2013-11-04,Brisbane,20.0,26.1,0.0
18555,2013-11-05,Brisbane,16.7,24.9,0.0
18556,2013-11-06,Brisbane,15.9,26.3,0.0
18557,2013-11-07,Brisbane,14.5,27.8,0.0
18558,2013-11-08,Brisbane,15.1,29.2,0.0
18559,2013-11-09,Brisbane,17.1,29.7,0.0
18560,2013-11-10,Brisbane,20.3,30.9,0.0
18561,2013-11-11,Brisbane,20.7,28.7,4.0
18562,2013-11-12,Brisbane,21.2,29.1,1.8
18563,2013-11-13,Brisbane,19.0,30.1,5.8
18564,2013-11-14,Brisbane,19.4,27.7,12.8
18565,2013-11-15,Brisbane,17.1,29.1,22.4
18566,2013-11-16,Brisbane,20.2,27.2,0.0
18567,2013-11-17,Brisbane,18.4,25.5,0.0
18568,2013-11-18,Brisbane,17.3,28.4,9.2
18569,2013-11-19,Brisbane,14.7,31.0,5.8
18570,2013-11-20,Brisbane,17.6,28.8,0.0
18571,2013-11-21,Brisbane,17.8,28.8,0.0
18572,2013-11-22,Brisbane,18.8,28.1,0.0
18573,2013-11-23,Brisbane,22.1,29.4,0.2
18574,2013-11-24,Brisbane,19.9,31.2,10.6
18575,2013-11-25,Brisbane,20.2,29.3,8.8
18576,2013-11-26,Brisbane,20.4,27.2,0.0
18577,2013-11-27,Brisbane,16.3,27.1,0.0
18578,2013-11-28,Brisbane,17.1,28.9,0.0
18579,2013-11-29,Brisbane,18.4,33.5,0.0
18580,2013-11-30,Brisbane,19.1,24.4,23.4
18581,2013-12-01,Brisbane,16.0,25.6,14.0
18582,2013-12-02,Brisbane,16.0,27.0,0.0
18583,2013-12-03,Brisbane,15.2,27.8,0.0
18584,2013-12-04,Brisbane,16.2,28.3,0.0
18585,2013-12-05,Brisbane,19.9,35.5,0.0
18586,2013-12-06,Brisbane,17.6,29.8,0.8
18587,2013-12-07,Brisbane,15.0,26.9,0.0
18588,2013-12-08,Brisbane,17.0,27.6,0.0
18589,2013-12-09,Brisbane,16.9,27.7,0.0
18590,2013-12-10,Brisbane,19.5,29.6,0.0
18591,2013-12-11,Brisbane,22.8,30.8,0.0
18592,2013-12-12,Brisbane,21.3,27.3,2.0
18593,2013-12-13,Brisbane,19.2,30.1,0.4
18594,2013-12-14,Brisbane,19.4,30.2,0.4
18595,2013-12-15,Brisbane,20.5,30.5,0.2
18596,2013-12-16,Brisbane,21.3,29.7,0.0
18597,2013-12-17,Brisbane,20.7,28.0,0.0
18598,2013-12-18,Brisbane,18.1,29.3,0.0
18599,2013-12-19,Brisbane,18.1,28.7,0.2
18600,2013-12-20,Brisbane,17.7,29.2,0.0
18601,2013-12-21,Brisbane,20.1,30.9,0.0
18602,2013-12-22,Brisbane,19.0,30.0,0.0
18603,2013-12-23,Brisbane,21.5,30.1,0.0
18604,2013-12-24,Brisbane,19.7,32.5,0.0
18605,2013-12-25,Brisbane,22.7,30.7,0.0
18606,2013-12-26,Brisbane,22.5,32.7,0.0
18607,2013-12-27,Brisbane,22.6,31.0,0.0
18608,2013-12-28,Brisbane,22.0,29.8,0.0
18609,2013-12-29,Brisbane,23.4,34.8,0.0
18610,2013-12-30,Brisbane,22.0,31.1,1.2
18611,2013-12-31,Brisbane,23.2,29.0,0.0
18613,2012-01-20,Cairns,22.6,32.8,33.0
18614,2012-01-21,Cairns,23.5,29.8,32.2
18615,2012-01-22,Cairns,24.8,32.4,12.4
18616,2012-01-23,Cairns,23.4,31.2,1.6
18617,2012-01-24,Cairns,23.8,30.7,3.0
18618,2012-01-25,Cairns,22.9,30.7,83.6
18619,2012-01-26,Cairns,24.4,30.8,25.8
18620,2012-01-27,Cairns,24.8,31.4,4.8
18621,2012-01-28,Cairns,25.3,32.4,0.0
18622,2012-01-29,Cairns,24.2,34.7,25.8
18623,2012-01-30,Cairns,25.9,34.1,0.0
18624,2012-01-31,Cairns,25.8,33.3,1.4
18625,2012-02-01,Cairns,25.4,31.7,17.0
18626,2012-02-02,Cairns,24.7,30.8,13.2
18627,2012-02-03,Cairns,25.2,32.7,1.8
18628,2012-02-04,Cairns,23.8,30.2,68.2
18629,2012-02-05,Cairns,22.4,32.8,0.4
18630,2012-02-06,Cairns,25.1,34.3,0.0
18631,2012-02-07,Cairns,24.7,34.9,0.0
18632,2012-02-08,Cairns,25.2,33.2,0.0
18633,2012-02-09,Cairns,23.6,33.6,13.0
18634,2012-02-10,Cairns,24.5,32.7,0.0
18635,2012-02-11,Cairns,24.5,32.1,0.0
18636,2012-02-12,Cairns,23.3,32.6,0.0
18637,2012-02-13,Cairns,23.6,32.1,0.0
18638,2012-02-14,Cairns,23.9,32.6,0.0
18639,2012-02-15,Cairns,24.6,33.4,0.0
18640,2012-02-16,Cairns,24.6,31.4,0.8
18641,2012-02-17,Cairns,23.2,31.9,46.6
18642,2012-02-18,Cairns,24.5,32.6,0.0
18643,2012-02-19,Cairns,24.7,32.6,0.2
18644,2012-02-20,Cairns,23.1,30.1,31.8
18645,2012-02-21,Cairns,24.3,29.9,0.0
18646,2012-02-22,Cairns,23.0,31.3,1.2
18647,2012-02-23,Cairns,24.8,32.2,0.0
18648,2012-02-24,Cairns,23.8,32.1,2.8
18649,2012-02-25,Cairns,24.7,32.4,3.8
18650,2012-02-26,Cairns,23.8,30.2,2.2
18651,2012-02-27,Cairns,23.8,28.0,16.4
18652,2012-02-28,Cairns,23.6,31.0,21.0
18653,2012-02-29,Cairns,23.8,30.7,27.8
18654,2012-03-01,Cairns,24.4,30.5,34.2
18655,2012-03-02,Cairns,24.6,30.5,38.4
18656,2012-03-03,Cairns,24.0,31.3,33.4
18657,2012-03-04,Cairns,24.3,32.5,2.6
18658,2012-03-05,Cairns,22.8,31.1,0.0
18659,2012-03-06,Cairns,24.5,33.0,2.8
18660,2012-03-07,Cairns,23.3,31.3,0.0
18661,2012-03-08,Cairns,24.6,31.4,0.6
18662,2012-03-09,Cairns,24.2,32.3,0.8
18663,2012-03-10,Cairns,24.2,29.8,7.4
18664,2012-03-11,Cairns,23.5,27.0,18.8
18665,2012-03-12,Cairns,23.0,28.5,37.8
18666,2012-03-13,Cairns,23.5,26.1,73.4
18667,2012-03-14,Cairns,23.4,29.7,32.0
18668,2012-03-15,Cairns,23.3,28.8,28.2
18669,2012-03-16,Cairns,23.8,29.4,41.8
18670,2012-03-17,Cairns,24.3,28.1,24.8
18671,2012-03-18,Cairns,24.0,28.3,150.2
18672,2012-03-19,Cairns,24.4,27.8,88.6
18673,2012-03-20,Cairns,24.6,29.5,161.6
18674,2012-03-21,Cairns,25.4,31.7,11.6
18675,2012-03-22,Cairns,24.7,34.3,0.4
18676,2012-03-23,Cairns,24.0,31.0,0.0
18677,2012-03-24,Cairns,24.0,31.7,5.6
18678,2012-03-25,Cairns,23.8,32.6,0.0
18679,2012-03-26,Cairns,24.2,25.9,96.0
18680,2012-03-27,Cairns,22.5,28.8,42.4
18681,2012-03-28,Cairns,21.8,29.6,4.0
18682,2012-03-29,Cairns,22.5,30.3,0.4
18683,2012-03-30,Cairns,20.9,30.9,0.0
18684,2012-03-31,Cairns,19.6,31.5,0.0
18685,2012-04-01,Cairns,18.8,31.5,0.0
18686,2012-04-02,Cairns,18.7,30.3,0.0
18687,2012-04-03,Cairns,17.5,30.6,0.0
18688,2012-04-04,Cairns,17.3,31.5,0.0
18689,2012-04-05,Cairns,18.0,31.4,0.0
18690,2012-04-06,Cairns,21.1,30.3,0.0
18691,2012-04-07,Cairns,20.9,30.6,0.0
18692,2012-04-08,Cairns,21.1,31.0,0.4
18693,2012-04-09,Cairns,19.6,31.0,0.0
18694,2012-04-10,Cairns,19.7,30.8,0.0
18695,2012-04-11,Cairns,23.5,29.0,0.2
18696,2012-04-12,Cairns,22.1,25.4,46.4
18697,2012-04-13,Cairns,21.9,28.4,53.4
18698,2012-04-14,Cairns,22.4,26.5,5.0
18699,2012-04-15,Cairns,23.6,28.5,2.4
18700,2012-04-16,Cairns,22.6,26.1,
18701,2012-04-17,Cairns,22.5,29.9,47.4
18702,2012-04-18,Cairns,23.4,29.7,0.4
18703,2012-04-19,Cairns,21.8,30.4,0.0
18704,2012-04-20,Cairns,23.0,30.4,0.0
18705,2012-04-21,Cairns,22.9,30.1,0.6
18706,2012-04-22,Cairns,18.6,30.8,0.0
18707,2012-04-23,Cairns,18.9,30.0,0.0
18708,2012-04-24,Cairns,17.4,29.7,0.0
18709,2012-04-25,Cairns,18.3,30.2,0.0
18710,2012-04-26,Cairns,22.1,30.0,0.0
18711,2012-04-27,Cairns,23.5,30.1,0.0
18712,2012-04-28,Cairns,22.9,28.9,0.0
18713,2012-04-29,Cairns,22.8,29.9,0.0
18714,2012-04-30,Cairns,23.6,27.7,0.4
18715,2012-05-01,Cairns,22.7,29.5,3.4
18716,2012-05-02,Cairns,22.6,29.4,0.4
18717,2012-05-03,Cairns,22.2,29.7,2.0
18718,2012-05-04,Cairns,20.2,30.1,0.0
18719,2012-05-05,Cairns,18.0,29.6,0.0
18720,2012-05-06,Cairns,18.2,29.4,0.0
18721,2012-05-07,Cairns,18.3,29.4,0.0
18722,2012-05-08,Cairns,22.2,29.3,0.0
18723,2012-05-09,Cairns,21.6,29.0,0.0
18724,2012-05-10,Cairns,22.5,29.2,0.0
18725,2012-05-11,Cairns,22.2,29.1,0.0
18726,2012-05-12,Cairns,21.6,27.8,6.8
18727,2012-05-13,Cairns,22.2,29.0,0.8
18728,2012-05-14,Cairns,19.8,29.2,0.0
18729,2012-05-15,Cairns,20.3,28.2,0.0
18730,2012-05-16,Cairns,17.4,27.5,0.0
18731,2012-05-17,Cairns,18.1,29.2,0.0
18732,2012-05-18,Cairns,20.8,27.9,2.4
18733,2012-05-19,Cairns,19.7,27.8,3.0
18734,2012-05-20,Cairns,19.9,28.4,0.4
18735,2012-05-21,Cairns,20.5,25.3,15.0
18736,2012-05-22,Cairns,20.2,27.8,8.6
18737,2012-05-23,Cairns,21.6,24.9,2.0
18738,2012-05-24,Cairns,21.9,27.6,0.8
18739,2012-05-25,Cairns,19.6,21.9,87.4
18740,2012-05-26,Cairns,18.9,23.7,5.2
18741,2012-05-27,Cairns,18.6,22.7,0.6
18742,2012-05-28,Cairns,19.3,24.0,0.0
18743,2012-05-29,Cairns,18.9,26.2,0.0
18744,2012-05-30,Cairns,20.4,24.1,0.6
18745,2012-05-31,Cairns,20.5,23.9,4.8
18746,2012-06-01,Cairns,21.1,23.5,5.6
18747,2012-06-02,Cairns,21.0,24.1,4.0
18748,2012-06-03,Cairns,16.9,26.4,4.8
18749,2012-06-04,Cairns,18.1,25.9,0.2
18750,2012-06-05,Cairns,16.7,25.5,0.0
18751,2012-06-06,Cairns,14.9,24.1,0.0
18752,2012-06-07,Cairns,13.1,23.6,0.0
18753,2012-06-08,Cairns,13.9,25.4,0.0
18754,2012-06-09,Cairns,13.5,26.3,0.0
18755,2012-06-10,Cairns,13.8,25.9,0.0
18756,2012-06-11,Cairns,15.0,25.6,0.0
18757,2012-06-12,Cairns,13.1,25.0,0.0
18758,2012-06-13,Cairns,11.9,24.4,0.0
